Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-06-22 00:00:00-04:00,6.356500148773193,6.356500148773193,6.356500148773193,6.356500148773193,1163,0.0,0.0
2026-06-23 00:00:00-04:00,6.177999973297119,6.178500175476074,6.123000144958496,6.140999794006348,1012,0.0,0.0
2026-06-24 00:00:00-04:00,6.0395002365112305,6.0395002365112305,5.928500175476074,5.942999839782715,1012,0.0,0.0
2026-06-25 00:00:00-04:00,5.985499858856201,6.153500080108643,6.013999938964844,6.138999938964844,43247,0.0,0.0
